Name,Borough,Latitude,Longitude
Camden People's Theatre (Dance/Performance),Camden,51.52640081,-0.138423624
Theatre Utopia (Dance/Performance),Croydon,51.37216106,-0.101094936
Tricycle Theatre (Dance/Performance),Brent,51.54331474,-0.200005991
Lilian Baylis Studio (Dance/Performance),Islington,51.52968382,-0.10587919
Flow Dance London (Dance/Performance),Lambeth,51.4804897,-0.109546045
The Place Theatre (Dance/Performance),Camden,51.52750935,-0.128401995
Trafalgar Studios (previously the Whitehall) (Dance/Performance),City of Westminster,51.50663365,-0.127615185
Albany Centre and Theatre (Dance/Performance),Lewisham,51.4778771,-0.027409247
Vaudeville Theatre (Dance/Performance),City of Westminster,51.51034645,-0.122476552
Theatre Delicatessen (Guardian House) (Dance/Performance),Islington,51.52322362,-0.108453861
Chat's Palace (Dance/Performance),Hackney,51.55026393,-0.042683326
TripSpace Dance (Dance/Performance),Hackney,51.53679364,-0.075864571
Her Majesty's Theatre (Dance/Performance),City of Westminster,51.50812453,-0.13200693
West London School of Dance (Dance/Performance),Hammersmith and Fulham,51.50548497,-0.223746535
Theatro Technis (Dance/Performance),Camden,51.53549592,-0.134678304
Questor's Theatre (Dance/Performance),Ealing,51.51170889,-0.309656624
JW3 (Jewish Community Centre London) (Dance/Performance),Camden,51.55091289,-0.184791524
Leicester Square Theatre (Dance/Performance),City of Westminster,51.5113401,-0.130073873
Tara Studio (Dance/Performance),Wandsworth,51.44217585,-0.188430425
The Tabernacle (Dance/Performance),Kensington and Chelsea,51.51696816,-0.201881407
Beck Theatre (Dance/Performance),Hillingdon,51.5210498,-0.421800756
Rivoli Ballroom (Dance/Performance),Lewisham,51.45526234,-0.037193751
Courtyard Theatre (Dance/Performance),Hackney,51.52787925,-0.083377075
Studio K (Dance/Performance),Richmond upon Thames,51.46347521,-0.301706458
Troubadour Wembley Park Theatre (Theatre),,-0.281788454,51.56085054
"Assembly Rooms, Surbiton (Theatre)",Kingston upon Thames,-0.308425963,51.39623937
George Wood Theatre  (Theatre),Lewisham,-0.037712479,51.47568861
Greenwich & Lewisham Young People's Theatre (Theatre),Greenwich,0.066393079,51.49001293
Piccadilly Theatre (Theatre),City of Westminster,-0.136980332,51.51156529
Bacon's College Theatre (Theatre),Southwark,-0.043862524,51.50287556
Courtyard Theatre (Theatre),Hackney,-0.084962889,51.52838974
Dugdale Arts Centre (Theatre),Enfield,-0.082311783,51.65033225
Bloomsbury Theatre (Theatre),Camden,-0.134581862,51.52583301
Etcetera Theatre (Theatre),Camden,-0.145554108,51.54065446
KOKO (Theatre),Camden,-0.140876459,51.53549102
Phoenix Theatre (Theatre),City of Westminster,-0.131318258,51.51517556
Shaftesbury Theatre (Theatre),Camden,-0.127702349,51.51678597
Conway Hall (Theatre),Camden,-0.1199192,51.52030279
Theatro Technis (Theatre),Camden,-0.135763985,51.53604907
Tristan Bates Theatre (Theatre),City of Westminster,-0.129684093,51.51379621
Lion and Unicorn Theatre (Theatre),Camden,-0.141422724,51.54861882
Dominion Theatre (Theatre),Camden,-0.131248013,51.51747184
Shaw Theatre (Theatre),Camden,-0.129717428,51.5291548
Embassy Theatre (Theatre),Camden,-0.175782191,51.5448335
Cambridge Theatre (Theatre),Camden,-0.127988264,51.51402122
Haverstock School Theatre  (Theatre),Camden,-0.155023519,51.54480979
St Martin's Theatre (Theatre),City of Westminster,-0.129215629,51.51335016
Roundhouse (Theatre),Camden,-0.15289144,51.54354905
Ambassadors Theatre (Theatre),City of Westminster,-0.129569398,51.51350874
Bridge House Theatre (Theatre),Bromley,-0.062230219,51.41858406
Lauderdale House (Theatre),Camden,-0.14491124,51.57016551
Hampstead Theatre (Theatre),Camden,-0.173976362,51.54456256
Donmar Warehouse (Theatre),Camden,-0.127317341,51.51456818
New Diorama Theatre (Theatre),Camden,-0.143924929,51.52541488
Gillian Lynne Theatre (Theatre),Camden,-0.12437866,51.51594211
Camden People's Theatre (Theatre),Camden,-0.139972353,51.52689881
Pentameters Theatre (Theatre),Camden,-0.180041195,51.5562823
Upstairs at The Gatehouse (Theatre),Haringey,-0.151935655,51.57246809
Platform Theatre (Theatre),Camden,-0.125196079,51.53743115
Wiltons Music Hall (Theatre),Tower Hamlets,-0.068550982,51.51112423
Half Moon Young PeopleÃ¢€™s Theatre (Theatre),Tower Hamlets,-0.042220553,51.51423921
The Half Moon (Theatre),Southwark,-0.097891172,51.45339185
The Space (Theatre),Tower Hamlets,-0.0258169,51.49268043
The Yard Theatre (Theatre),Tower Hamlets,-0.024359022,51.54300956
Chisenhale Dance Space (Theatre),Tower Hamlets,-0.04006913,51.53413799
Toynbee Studios (Theatre),Tower Hamlets,-0.073923593,51.51700362
Rich Mix (Theatre),Tower Hamlets,-0.075412607,51.52474282
Grange Court Theatre  (Theatre),Ealing,-0.305456884,51.50991716
The Questors Theatre (Theatre),Ealing,-0.31124231,51.51221678
Lyric Hammersmith (Theatre),Hammersmith and Fulham,-0.227877123,51.49375939
Eventim Apollo (Theatre),Hammersmith and Fulham,-0.22701033,51.49099869
Shepherds Bush Empire (Theatre),Hammersmith and Fulham,-0.226070492,51.50393746
Bush Theatre (Theatre),Hammersmith and Fulham,-0.227045431,51.5055343
Barons Court Theatre (Theatre),Hammersmith and Fulham,-0.212337518,51.48963907
The Bhavan Centre (Theatre),Hammersmith and Fulham,-0.208193931,51.48990812
Riverside Studios (Theatre),Hammersmith and Fulham,-0.208193931,51.48990812
Sainsbury Theatre (Theatre),Hammersmith and Fulham,-0.215523255,51.49106288
Teatr Polski (Theatre),Hammersmith and Fulham,-0.239015056,51.49403514
New Wimbledon Theatre (Theatre),Merton,-0.202895753,51.41980863
Polka Theatre (Theatre),Merton,-0.196078435,51.42019874
Merton Arts Space (Theatre),Merton,-0.208465413,51.42374316
Collyer Hall Theatre (Theatre),Merton,-0.227707485,51.42244793
Lantern Arts Centre (Theatre),Merton,-0.231459924,51.41189908
The Colour House Theatre (Theatre),Merton,-0.184766213,51.41351461
Bridewell Theatre (Theatre),City and County of the City of London,-0.106603389,51.51401962
The Red Hedgehog (Theatre),Haringey,-0.145578588,51.57665107
Milton Court (Theatre),City and County of the City of London,-0.092682898,51.52054719
Barbican Theatre (Theatre),City and County of the City of London,-0.095713605,51.52047017
The Broadway (Theatre),Barking and Dagenham,0.075702276,51.53639032
Tara Theatre (Theatre),Wandsworth,-0.189439175,51.44228795
Battersea Arts Centre (Theatre),Wandsworth,-0.162414822,51.4656784
Rose Theatre (Theatre),Richmond upon Thames,-0.309291192,51.40877768
All Saints Arts Centre (Theatre),Barnet,-0.175254662,51.63269014
The Bull Theatre (Theatre),Barnet,-0.200963858,51.6536034
artsdepot (Theatre),Barnet,-0.177899683,51.61346127
The Kiln (Theatre),Brent,-0.201993562,51.54423111
Millfield Theatre (Theatre),Enfield,-0.079904458,51.61670068
Intimate Theatre (Theatre),Enfield,-0.105149434,51.62504172
Chickenshed Theatre (Theatre),Enfield,-0.146851799,51.644931
Chelsea Theatre (Theatre),Kensington and Chelsea,-0.18123719,51.48215635
Opera Holland Park Theatre (Theatre),Kensington and Chelsea,-0.204449343,51.50115652
The Playground Theatre (Theatre),Hammersmith and Fulham,-0.226001748,51.51831412
Print Room at the Coronet (Theatre),Kensington and Chelsea,-0.200485076,51.50899645
The Tabernacle W11 (Theatre),Kensington and Chelsea,-0.203143963,51.51721063
Royal Court Theatre (Theatre),Kensington and Chelsea,-0.157998904,51.49312267
Cadogan Hall (Theatre),Kensington and Chelsea,-0.159103815,51.49394058
Drayton Arms Theatre (Theatre),Kensington and Chelsea,-0.185157211,51.49115439
Gate Theatre (Theatre),Kensington and Chelsea,-0.199262214,51.51003837
Finborough Theatre (Theatre),Kensington and Chelsea,-0.191110467,51.48666973
Almeida Theatre (Theatre),Islington,-0.105570065,51.53995318
Young Actors Theatre (Theatre),Islington,-0.112533377,51.5366392
Union Chapel (Theatre),Islington,-0.104331307,51.54477969
The Little Angel Theatre (Theatre),Islington,-0.102877318,51.53952325
Sadler's Wells Theatre (Theatre),Islington,-0.107874625,51.52993712
Rosemary Branch Theatre (Theatre),Islington,-0.088545651,51.53813039
Old Red Lion (Theatre),Islington,-0.107460709,51.53191794
Hen and Chickens Theatre (Theatre),Islington,-0.103133475,51.5465405
Kings Head Theatre (Theatre),Islington,-0.104477141,51.53849633
The Hope Theatre (Theatre),Islington,-0.105095213,51.54408176
Theatre Peckham (Theatre),Southwark,-0.085306286,51.47751843
Hampton Hill Theatre (Theatre),Richmond upon Thames,-0.356547716,51.42763905
Richmond Theatre (Theatre),Richmond upon Thames,-0.305388877,51.46257947
The Beck Theatre (Theatre),Hillingdon,-0.423374127,51.52155421
Alexandra Palace Theatre (Theatre),Haringey,-0.132110964,51.59498395
Theatre N16  (Theatre),Haringey,-0.062745649,51.59065971
Rose Lipman Building (Theatre),Hackney,-0.083199392,51.5394745
Hackney Arts Centre - EartH (Evolutionary Arts Hackney) (Theatre),Hackney,-0.076999466,51.55140177
Shoreditch Town Hall (Theatre),Hackney,-0.081289113,51.52759052
Church Street Theatre  (Theatre),Hackney,-0.086015172,51.5616175
Arcola Theatre (Theatre),Islington,-0.076943219,51.54760619
Network Theatre (Theatre),Lambeth,-0.113888522,51.50274612
Brick Lane Music Hall (Theatre),Newham,0.041183788,51.50293962
Stratford Circus Arts Centre (Theatre),Newham,-0.000157784,51.54344506
Theatre Royal Stratford East (Theatre),Newham,-0.000637702,51.5430221
Unicorn Theatre (Theatre),Southwark,-0.082889513,51.50458886
Greenwich Theatre (Theatre),Greenwich,-0.00924372,51.47998282
Edward Alderton Theatre (Theatre),Bexley,0.125228844,51.46207495
Ralph Richardson Memorial Studios  (Theatre),Haringey,-0.123488188,51.57658777
Rose Theatre (Theatre),Bexley,0.104842345,51.43979204
Erith Playhouse (Theatre),Bexley,0.179388845,51.48217556
Pleasance Theatre (Theatre),Islington,-0.123196566,51.5492461
Platform (Theatre),Islington,-0.11716881,51.5617735
Applecart Arts (Theatre),Newham,0.025974218,51.53441802
The Scoop (Theatre),Lambeth,-0.120831813,51.50417225
Broadway Theatre (Theatre),Lewisham,-0.022921983,51.44572095
Stockwell Playhouse (Theatre),Lambeth,-0.132823448,51.47648579
Battersea Barge (Theatre),Wandsworth,-0.139325265,51.48265903
London Palladium (Theatre),City of Westminster,-0.141898918,51.51497989
Britten Opera Theatre (Theatre),City of Westminster,-0.178465057,51.49979219
Jermyn Street Theatre (Theatre),City of Westminster,-0.136510341,51.50967047
Harold Pinter Theatre (Theatre),City of Westminster,-0.133275661,51.50983451
Gielgud Theatre (Theatre),City of Westminster,-0.134808564,51.51252024
Vaudeville Theatre (Theatre),City of Westminster,-0.124083583,51.51085658
Royal Opera House (Theatre),City of Westminster,-0.124260621,51.51355733
Institute of Contemporary Arts (Theatre),City of Westminster,-0.131915742,51.50714179
Apollo Theatre (Theatre),City of Westminster,-0.134987535,51.51201028
May Fair Theatre  (Theatre),City of Westminster,-0.14548366,51.50802526
Palace Theatre (Theatre),City of Westminster,-0.131233936,51.5135962
Soho Theatre (Theatre),City of Westminster,-0.134513511,51.51488794
Theatre Royal Drury Lane  (Theatre),City of Westminster,-0.121947845,51.51338539
Puppet Theatre Barge (Theatre),City of Westminster,-0.18632704,51.52224162
The Other Palace (Theatre),City of Westminster,-0.143692437,51.49923634
The Lyceum Theatre (Theatre),City of Westminster,-0.121719838,51.51193352
Charing Cross Theatre (Theatre),City of Westminster,-0.125703378,51.50859876
Criterion Theatre (Theatre),City of Westminster,-0.135292471,51.51020844
Sarah Siddons Theatre (Theatre),City of Westminster,-0.176027204,51.5213937
Novello Theatre (Theatre),City of Westminster,-0.121040927,51.51301144
Normansfield Theatre (Theatre),Richmond upon Thames,-0.315912836,51.41950034
QEH Southbank Centre (Theatre),Lambeth,-0.117552648,51.50717504
"St Johns, Waterloo (Theatre)",Lambeth,-0.113579398,51.50499811
Park Theatre (Theatre),Islington,-0.110020818,51.56617243
Blue Elephant Theatre (Theatre),Southwark,-0.099891942,51.48065992
Canada Water Theatre (Theatre),Southwark,-0.050768479,51.49832275
Theatre Utopia (Theatre),Croydon,-0.102698376,51.37268811
The Bridge Theatre (Theatre),Southwark,-0.078830885,51.50414492
The CLF Art CafÃÂ© (Theatre),Southwark,-0.069824735,51.47042121
Sam Wanamaker Playhouse (Theatre),Southwark,-0.098181097,51.50862325
The Vaults (Theatre),Lambeth,-0.117556057,51.50247048
Cervantes Theatre (Theatre),Southwark,-0.103379478,51.5038606
Hackney Showroom (Theatre),Hackney,-0.069737442,51.55496024
Bernie Grant Arts Centre (Theatre),Haringey,-0.074008677,51.58808293
London Theatre (Theatre),Lewisham,-0.03180711,51.47634389
Theatre503 (Theatre),Wandsworth,-0.167282835,51.47244361
Tabard Theatre (Theatre),Hounslow,-0.255056571,51.49643256
The Place (Theatre),Camden,-0.130565311,51.52781091
Kings Place (Theatre),Camden,-0.123577178,51.53474842
Battersea Power Station Village Hall (Theatre),Wandsworth,-0.142272912,51.48170708
Regents Park Open Air Theatre (Theatre),City of Westminster,-0.156039804,51.52880735
Waterloo East Theatre (Theatre),Lambeth,-0.111517693,51.50460339
Katzpace (Theatre),Southwark,-0.092624576,51.50540364
Bunker Theatre (Theatre),Southwark,-0.096077229,51.5051726
Ryan Theatre (Theatre),Harrow,-0.341300733,51.57331899
The Bread & Roses Theatre (Theatre),Lambeth,-0.138482219,51.46690969
The Royal Vauxhall Tavern (Theatre),Lambeth,-0.121405222,51.4870039
White Bear Theatre (Theatre),Lambeth,-0.109658371,51.48722009
Landor Space (Theatre),Lambeth,-0.127632228,51.46618085
Fellowship Inn (Theatre),Lewisham,-0.021849412,51.43323126
Deaton Theatre (Theatre),Waltham Forest,0.007758792,51.58609345
The Yaa Centre (Theatre),City of Westminster,-0.196666428,51.52406349
Churchill Theatre (Theatre),Bromley,0.012855665,51.40428912
Bromley Little Theatre (Theatre),Bromley,0.013632498,51.40821467
Theatre 62 (Theatre),Bromley,-0.011943755,51.37342259
Ashcroft Theatre (Fairfield Halls) (Theatre),Croydon,-0.097382917,51.37305115
Geoffrey Whitworth Theatre (Theatre),Bexley,0.188377569,51.45605783
Nursery Theatre (Theatre),Islington,-0.086814449,51.51992929
Winterflood Theatre (Theatre),City and County of the City of London,-0.100945095,51.51153824
CentrE17 (Theatre),Waltham Forest,-0.019990926,51.58584388
"Mirth, Marvel and Maud (Theatre)",Waltham Forest,-0.022018906,51.58700167
Redbridge Drama Centre (Theatre),Redbridge,0.025399644,51.5987895
Hackney Empire (Theatre),Hackney,-0.057085172,51.54657726
Chats Palace (Theatre),Hackney,-0.044378545,51.5506371
Winston Churchill Theatre (Theatre),Hillingdon,-0.430318955,51.57944316
Kenneth More Theatre (Theatre),Redbridge,0.071015406,51.56052556
the cornerHOUSE Community Arts Centre (Theatre),Kingston upon Thames,-0.295613257,51.38140612
Cockpit Theatre (Theatre),City of Westminster,-0.170869276,51.52495745
National Centre for Circus Arts  (Theatre),Hackney,-0.083867984,51.52803008
Hoxton Hall (Theatre),Hackney,-0.081609167,51.53232501
Courtyard Theatre (Theatre),Hackney,-0.084989787,51.52838844
Tower Theatre  (Theatre),Hackney,-0.073542349,51.56332345
Jacksons Lane (Theatre),Haringey,-0.147975292,51.57761261
Arthouse (Theatre),Haringey,-0.12154867,51.58233814
Queen's Theatre Hornchurch  (Theatre),Havering,0.217790544,51.56571994
Young Vic (Theatre),Lambeth,-0.108874737,51.50378941
Blackheath Halls (Theatre),Lewisham,0.007909575,51.46530269
Blackheath Halls (Theatre),Lewisham,0.007909575,51.46530269
The Brockley Jack Theatre (Theatre),Lewisham,-0.040139485,51.45394088
Bob Hope Theatre (Theatre),Greenwich,0.048885259,51.4500002
Putney Arts Theatre (Theatre),Wandsworth,-0.221703171,51.46102652
Trafalgar Studios (Theatre),City of Westminster,-0.129113012,51.50697186
Apollo Victoria (Theatre),City of Westminster,-0.144258315,51.49628761
Her Majesty's Theatre (Theatre),City of Westminster,-0.133612605,51.50863462
Streatham Space Project (Theatre),Lambeth,-0.128474733,51.43917354
Omnibus Theatre (Theatre),Lambeth,-0.144545405,51.46366993
