Name,Postcode,Workers_count,Latitude,Longitude
"Postcode 29385, SE18 6FU",SE18 6FU,13,51.490406,0.063829024
"Postcode 29386, SE10 9LB",SE10 9LB,2,51.479265,-0.011648976
"Postcode 29387, UB6 9AH",UB6 9AH,286,51.526934,-0.352146976
"Postcode 29388, SE11 4UA",SE11 4UA,1,51.493577,-0.108165975
"Postcode 29389, SE11 5PW",SE11 5PW,4,51.489028,-0.116045976
"Postcode 29390, SE1 2UF",SE1 2UF,131,51.502666,-0.077559975
"Postcode 29391, SE1 2TZ",SE1 2TZ,98,51.503121,-0.079459975
"Postcode 29392, SE1 2BS",SE1 2BS,109,51.500392,-0.072179976
"Postcode 29393, SE1 2QJ",SE1 2QJ,197,51.506065,-0.084721976
"Postcode 29394, SE12 0AA",SE12 0AA,196,51.449266,0.013068024
"Postcode 29395, UB7 0EQ",UB7 0EQ,9,51.480474,-0.483677976
"Postcode 29396, SE13 5RT",SE13 5RT,4,51.45935,0.001334024
"Postcode 29397, SW1P 3HQ",SW1P 3HQ,194,51.495755,-0.126212975
"Postcode 29398, SW1P 3JY",SW1P 3JY,4,51.498581,-0.126215976
"Postcode 29399, SW1P 3NY",SW1P 3NY,56,51.498723,-0.129620975
"Postcode 29400, N12 0LD",N12 0LD,2,51.610999,-0.161795976
"Postcode 29401, SE1 0EF",SE1 0EF,520,51.501904,-0.098152976
"Postcode 29402, SE1 0EH",SE1 0EH,443,51.502938,-0.099780976
"Postcode 29403, SE10 8PP",SE10 8PP,1,51.473711,-0.014525976
"Postcode 29404, SE10 8PE",SE10 8PE,25,51.473701,-0.019277975
"Postcode 29405, SE1 3NR",SE1 3NR,13,51.497756,-0.074812976
"Postcode 29406, SE1 3XQ",SE1 3XQ,12,51.501912,-0.081481975
"Postcode 29407, SE13 7JA",SE13 7JA,60,51.456675,-0.021238975
"Postcode 29408, SE13 7HF",SE13 7HF,6,51.462412,-0.012683976
"Postcode 29409, SE13 7UT",SE13 7UT,9,51.456758,-0.017581975
"Postcode 29410, SE18 5RL",SE18 5RL,1,51.488996,0.058133025
"Postcode 29411, SE19 3RW",SE19 3RW,413,51.417882,-0.081926976
"Postcode 29412, SE25 4PJ",SE25 4PJ,14,51.396103,-0.069397976
"Postcode 29413, SE25 4PQ",SE25 4PQ,62,51.397046,-0.070950975
"Postcode 29414, SE25 4JS",SE25 4JS,3,51.396803,-0.064908975
"Postcode 29415, SE6 2RA",SE6 2RA,63,51.432826,-0.016916976
"Postcode 29416, EC1N 6RY",EC1N 6RY,235,51.518346,-0.107283975
"Postcode 29417, N9 0PA",N9 0PA,18,51.620847,-0.062903975
"Postcode 29418, SW1P 2EB",SW1P 2EB,9,51.494616,-0.132555976
"Postcode 29419, SW1P 2QQ",SW1P 2QQ,103,51.495114,-0.135027975
"Postcode 29420, SW1V 1BS",SW1V 1BS,32,51.494521,-0.140770976
"Postcode 29421, SW1V 4DG",SW1V 4DG,10,51.490459,-0.143730976
"Postcode 29422, SW1V 4RR",SW1V 4RR,3,51.488573,-0.143893976
"Postcode 29423, SW1W 9LN",SW1W 9LN,13,51.494425,-0.147199976
"Postcode 29424, SW1W 9SU",SW1W 9SU,5,51.491027,-0.150074976
"Postcode 29425, SW1X 7JU",SW1X 7JU,50,51.502494,-0.158773975
"Postcode 29426, SM1 1RJ",SM1 1RJ,1,51.365803,-0.197302975
"Postcode 29427, SE11 6SR",SE11 6SR,16,51.492826,-0.110630975
"Postcode 29428, SE11 6RE",SE11 6RE,2,51.494329,-0.111289976
"Postcode 29429, SM4 5BE",SM4 5BE,73,51.402695,-0.194026976
"Postcode 29430, SM6 9RU",SM6 9RU,218,51.358962,-0.138809976
"Postcode 29431, SW3 3TA",SW3 3TA,2,51.489862,-0.166989975
"Postcode 29432, HA3 7RW",HA3 7RW,33,51.593336,-0.330760975
"Postcode 29433, HA3 7AF",HA3 7AF,46,51.594984,-0.334771975
"Postcode 29434, HA3 7NA",HA3 7NA,11,51.596406,-0.334184976
"Postcode 29435, SW3 5EE",SW3 5EE,216,51.487471,-0.168194976
"Postcode 29436, SW3 5UZ",SW3 5UZ,105,51.484188,-0.176698975
"Postcode 29437, SW3 5UH",SW3 5UH,85,51.485716,-0.173838976
"Postcode 29438, SW5 9UE",SW5 9UE,85,51.48944,-0.193654976
"Postcode 29439, SW5 9RL",SW5 9RL,49,51.493827,-0.194734975
"Postcode 29440, UB7 7LA",UB7 7LA,18,51.504929,-0.475085975
"Postcode 29441, SW9 8RR",SW9 8RR,393,51.465031,-0.102953975
"Postcode 29442, SW9 9NJ",SW9 9NJ,2,51.464101,-0.128978976
"Postcode 29443, SW10 0RJ",SW10 0RJ,184,51.478252,-0.183655976
"Postcode 29444, SW11 1DJ",SW11 1DJ,19,51.463496,-0.162388976
"Postcode 29445, SW11 1PT",SW11 1PT,18,51.461576,-0.167849976
"Postcode 29446, SW17 7BW",SW17 7BW,112,51.44084,-0.154707976
"Postcode 29447, SW16 3LH",SW16 3LH,38,51.414737,-0.123171975
"Postcode 29448, SW16 6NN",SW16 6NN,4,51.428408,-0.132292976
"Postcode 29449, SW16 6AA",SW16 6AA,267,51.427099,-0.131943976
"Postcode 29450, SW18 4DU",SW18 4DU,50,51.448598,-0.189121975
"Postcode 29451, SW19 2AE",SW19 2AE,14,51.422345,-0.174423976
"Postcode 29452, SW19 3PZ",SW19 3PZ,28,51.411438,-0.210060975
"Postcode 29453, SW19 5NX",SW19 5NX,635,51.435762,-0.223583976
"Postcode 29454, SW20 0HG",SW20 0HG,1,51.418449,-0.232351976
"Postcode 29455, SW20 0UE",SW20 0UE,7,51.407179,-0.236366976
"Postcode 29456, SW20 8NE",SW20 8NE,18,51.409393,-0.229940976
"Postcode 29457, SW20 8AH",SW20 8AH,145,51.416025,-0.225484976
"Postcode 29458, SW2 1HP",SW2 1HP,129,51.446747,-0.124578975
"Postcode 29459, SW3 2JD",SW3 2JD,28,51.495846,-0.164890976
"Postcode 29460, SW3 2JH",SW3 2JH,15,51.49613,-0.164130976
"Postcode 29461, SW9 6JS",SW9 6JS,3,51.476691,-0.111643976
"Postcode 29462, SW9 6BG",SW9 6BG,42,51.477508,-0.113236975
"Postcode 29463, SW9 7NZ",SW9 7NZ,7,51.464834,-0.111312976
"Postcode 29464, TW7 4RH",TW7 4RH,1,51.483829,-0.354982976
"Postcode 29465, UB10 8RE",UB10 8RE,9,51.563298,-0.442994976
"Postcode 29466, TW1 2PG",TW1 2PG,97,51.453649,-0.311283976
"Postcode 29467, TW1 2LH",TW1 2LH,32,51.454987,-0.319892975
"Postcode 29468, TW12 1NY",TW12 1NY,125,51.427508,-0.354891975
"Postcode 29469, TW12 2AP",TW12 2AP,13,51.41595,-0.370794975
"Postcode 29470, TW12 2AF",TW12 2AF,179,51.416175,-0.381141975
"Postcode 29471, TW13 5BD",TW13 5BD,7,51.446531,-0.403970976
"Postcode 29472, UB5 5HS",UB5 5HS,2,51.546055,-0.369122976
"Postcode 29473, UB8 1JR",UB8 1JR,138,51.549079,-0.482429976
"Postcode 29474, W10 5RU",W10 5RU,30,51.521399,-0.210047975
"Postcode 29475, SE22 9PF",SE22 9PF,135,51.45392,-0.070600976
"Postcode 29476, SE9 5RX",SE9 5RX,85,51.444304,0.037919024
"Postcode 29477, SE9 5LR",SE9 5LR,1,51.451505,0.032367025
"Postcode 29478, EC3N 3AJ",EC3N 3AJ,200,51.511678,-0.077669976
"Postcode 29479, SW1H 0QS",SW1H 0QS,139,51.498746,-0.135541976
"Postcode 29480, SE9 6ER",SE9 6ER,69,51.454724,0.049423025
"Postcode 29481, N13 4UR",N13 4UR,22,51.612747,-0.109901976
"Postcode 29482, N13 4UY",N13 4UY,37,51.611833,-0.111817976
"Postcode 29483, SW17 0QE",SW17 0QE,13,51.428327,-0.170492976
"Postcode 29484, HA2 7PA",HA2 7PA,4,51.582024,-0.371732976
"Postcode 29485, SE3 9NF",SE3 9NF,15,51.455599,0.025985024
"Postcode 29486, HA8 0LW",HA8 0LW,20,51.600825,-0.266735976
"Postcode 29487, NW3 5PQ",NW3 5PQ,67,51.552693,-0.170465976
"Postcode 29488, W1U 2EF",W1U 2EF,55,51.517318,-0.149917976
"Postcode 29489, W1U 2LS",W1U 2LS,1,51.517515,-0.147026976
"Postcode 29490, HA8 7DD",HA8 7DD,390,51.610051,-0.279020975
"Postcode 29491, HA8 7LU",HA8 7LU,23,51.612683,-0.277563975
"Postcode 29492, SE5 7JJ",SE5 7JJ,4,51.479594,-0.091465976
"Postcode 29493, W11 2EB",W11 2EB,63,51.515533,-0.204599975
"Postcode 29494, W11 2AG",W11 2AG,8,51.515541,-0.199813975
"Postcode 29495, W11 2DA",W11 2DA,166,51.515367,-0.200786975
"Postcode 29496, HA0 1AN",HA0 1AN,152,51.540269,-0.302194976
"Postcode 29497, HA0 1UR",HA0 1UR,37,51.539464,-0.293336976
"Postcode 29498, HA0 2LR",HA0 2LR,49,51.555873,-0.317432976
"Postcode 29499, HA1 1SE",HA1 1SE,1,51.587155,-0.337496976
"Postcode 29500, HA2 6NF",HA2 6NF,10,51.604207,-0.365264976
"Postcode 29501, HA3 6EF",HA3 6EF,1,51.605569,-0.337812976
"Postcode 29502, HA3 6EJ",HA3 6EJ,327,51.605641,-0.340547976
"Postcode 29503, HA4 0AB",HA4 0AB,18,51.572806,-0.413044976
"Postcode 29504, HA4 7LF",HA4 7LF,1017,51.576395,-0.427783976
"Postcode 29505, HA5 1AE",HA5 1AE,28,51.591628,-0.386735976
"Postcode 29506, HA5 2PD",HA5 2PD,119,51.5942,-0.408942976
"Postcode 29507, HA5 2QW",HA5 2QW,1,51.58524,-0.404268976
"Postcode 29508, HA7 3DS",HA7 3DS,43,51.618711,-0.313116975
"Postcode 29509, HA9 7NW",HA9 7NW,141,51.561683,-0.294905975
"Postcode 29510, IG4 5LL",IG4 5LL,1,51.585094,0.051344024
"Postcode 29511, N10 1NJ",N10 1NJ,36,51.594208,-0.151172976
"Postcode 29512, W1T 3PD",W1T 3PD,28,51.516948,-0.137335976
"Postcode 29513, W1T 3EN",W1T 3EN,28,51.517538,-0.135956975
"Postcode 29514, W1T 3LT",W1T 3LT,11,51.518604,-0.137382975
"Postcode 29515, N10 3AT",N10 3AT,90,51.591152,-0.150661975
"Postcode 29516, SW8 2LY",SW8 2LY,39,51.478906,-0.129222976
"Postcode 29517, E16 4BD",E16 4BD,141,51.519793,0.022649025
"Postcode 29518, SW7 3LZ",SW7 3LZ,1,51.490506,-0.175279975
"Postcode 29519, SW7 5LE",SW7 5LE,109,51.494806,-0.178373975
"Postcode 29520, SW7 5BT",SW7 5BT,87,51.495323,-0.182141975
"Postcode 29521, N14 4XA",N14 4XA,414,51.648836,-0.129172975
"Postcode 29522, N14 6LH",N14 6LH,63,51.624371,-0.123201975
"Postcode 29523, N15 4JA",N15 4JA,840,51.588302,-0.074137975
"Postcode 29524, N15 4HF",N15 4HF,1,51.58653,-0.082902976
"Postcode 29525, N15 4HQ",N15 4HQ,46,51.588452,-0.081821975
"Postcode 29526, N1 6TG",N1 6TG,75,51.532816,-0.086814976
"Postcode 29527, N1 6HB",N1 6HB,159,51.527114,-0.083855976
"Postcode 29528, N16 5PZ",N16 5PZ,23,51.569887,-0.077682976
"Postcode 29529, N16 5AJ",N16 5AJ,1,51.575089,-0.079065975
"Postcode 29530, N16 6UX",N16 6UX,94,51.566704,-0.071543975
"Postcode 29531, N16 7XJ",N16 7XJ,16,51.551576,-0.074791976
"Postcode 29532, N17 0UN",N17 0UN,386,51.605569,-0.049766975
"Postcode 29533, EN4 8SB",EN4 8SB,35,51.644195,-0.164428976
"Postcode 29534, EN4 8AZ",EN4 8AZ,16,51.647117,-0.169614976
"Postcode 29535, TW14 0DB",TW14 0DB,68,51.453611,-0.401536975
"Postcode 29536, TW14 8NE",TW14 8NE,94,51.453591,-0.443470976
"Postcode 29537, W1F 0PZ",W1F 0PZ,2,51.51379,-0.134970976
"Postcode 29538, SW12 9HS",SW12 9HS,1,51.44085,-0.149066975
"Postcode 29539, SW12 9AF",SW12 9AF,41,51.446345,-0.150240975
"Postcode 29540, W4 5LY",W4 5LY,20,51.493187,-0.266772975
"Postcode 29541, W4 5JR",W4 5JR,36,51.498995,-0.261855976
"Postcode 29542, W4 5HW",W4 5HW,1,51.498275,-0.264202976
"Postcode 29543, SE9 1TY",SE9 1TY,117,51.450937,0.063329024
"Postcode 29544, NW10 6UG",NW10 6UG,57,51.52885,-0.242568976
"Postcode 29545, TW2 7LT",TW2 7LT,53,51.452222,-0.358277976
"Postcode 29546, TW3 3BB",TW3 3BB,1,51.47213,-0.377635976
"Postcode 29547, NW5 4PN",NW5 4PN,2,51.551064,-0.152601975
"Postcode 29548, BR3 5EP",BR3 5EP,84,51.410959,-0.022450976
"Postcode 29549, BR1 2WA",BR1 2WA,7,51.41264,0.042090025
"Postcode 29550, BR6 6DD",BR6 6DD,10,51.355618,0.089852024
"Postcode 29551, BR2 0EP",BR2 0EP,44,51.405764,0.011718024
"Postcode 29552, BR2 7NB",BR2 7NB,103,51.385241,0.016480025
"Postcode 29553, BR3 3DY",BR3 3DY,102,51.391531,-0.038869975
"Postcode 29554, BR3 4TA",BR3 4TA,9,51.404994,-0.056697976
"Postcode 29555, TW1 1NJ",TW1 1NJ,6,51.46032,-0.323064976
"Postcode 29556, BR6 9ET",BR6 9ET,81,51.364216,0.108918024
"Postcode 29557, BR7 6PL",BR7 6PL,6,51.415074,0.086666025
"Postcode 29558, TW11 0HG",TW11 0HG,1,51.425337,-0.337406975
"Postcode 29559, TW11 0HA",TW11 0HA,4,51.425956,-0.335399976
"Postcode 29560, TW7 5PR",TW7 5PR,123,51.491647,-0.339252976
"Postcode 29561, TW1 3NS",TW1 3NS,5,51.446716,-0.326945976
"Postcode 29562, KT5 9HU",KT5 9HU,102,51.389623,-0.276682976
"Postcode 29563, W5 3LR",W5 3LR,3,51.51155,-0.286986976
"Postcode 29564, TW5 9AU",TW5 9AU,50,51.475574,-0.393294976
"Postcode 29565, KT2 6HN",KT2 6HN,9,51.414068,-0.297176976
"Postcode 29566, KT2 6HX",KT2 6HX,1,51.417702,-0.292942976
"Postcode 29567, KT2 6PY",KT2 6PY,108,51.410064,-0.296440977
"Postcode 29568, NW1 8NY",NW1 8NY,44,51.543309,-0.141972976
"Postcode 29569, NW1 8QP",NW1 8QP,28,51.539692,-0.142956975
"Postcode 29570, NW1 8NL",NW1 8NL,18,51.540891,-0.142745976
"Postcode 29571, EC4M 7RB",EC4M 7RB,229,51.514961,-0.103661975
"Postcode 29572, SE27 9RD",SE27 9RD,63,51.426891,-0.090077976
"Postcode 29573, SE27 9BU",SE27 9BU,1,51.438517,-0.105436976
"Postcode 29574, NW10 2RY",NW10 2RY,34,51.547547,-0.236107975
"Postcode 29575, NW10 8HE",NW10 8HE,92,51.547386,-0.259593976
"Postcode 29576, NW10 8HD",NW10 8HD,6,51.548337,-0.261274976
"Postcode 29577, NW10 9EG",NW10 9EG,42,51.544346,-0.253551976
"Postcode 29578, NW10 9NG",NW10 9NG,11,51.546085,-0.251336976
"Postcode 29579, NW10 9RE",NW10 9RE,1,51.541429,-0.250894976
"Postcode 29580, NW1 5JP",NW1 5JP,11,51.52262,-0.153680976
"Postcode 29581, NW1 9UE",NW1 9UE,46,51.543475,-0.128092975
"Postcode 29582, NW2 1HR",NW2 1HR,29,51.560716,-0.207686975
"Postcode 29583, NW2 1AA",NW2 1AA,240,51.562151,-0.213497975
"Postcode 29584, TW8 8EW",TW8 8EW,15,51.482487,-0.309938976
"Postcode 29585, N21 3HR",N21 3HR,1,51.629726,-0.091134975
"Postcode 29586, N22 6BH",N22 6BH,113,51.591214,-0.104587976
"Postcode 29587, SW9 0TP",SW9 0TP,1,51.469979,-0.117003975
"Postcode 29588, SW9 0AR",SW9 0AR,32,51.473264,-0.114909975
"Postcode 29589, SW9 0FG",SW9 0FG,50,51.46621,-0.114667975
"Postcode 29590, N3 1HQ",N3 1HQ,1,51.601389,-0.195005976
"Postcode 29591, N3 1DH",N3 1DH,92,51.600827,-0.194724976
"Postcode 29592, N3 1NR",N3 1NR,242,51.610667,-0.186510975
"Postcode 29593, N22 7TB",N22 7TB,44,51.597052,-0.111982975
"Postcode 29594, NW3 3AR",NW3 3AR,1,51.541609,-0.158031975
"Postcode 29595, NW3 3EU",NW3 3EU,109,51.544054,-0.172398975
"Postcode 29596, SE1 9LB",SE1 9LB,45,51.50682,-0.091318975
"Postcode 29597, NW3 4AX",NW3 4AX,31,51.549142,-0.171126975
"Postcode 29598, NW3 2AT",NW3 2AT,41,51.549551,-0.162730975
"Postcode 29599, NW7 2DQ",NW7 2DQ,75,51.610297,-0.247006975
"Postcode 29600, W1W 7NE",W1W 7NE,25,51.517479,-0.141305976
"Postcode 29601, W1W 7ST",W1W 7ST,27,51.517392,-0.142102975
"Postcode 29602, SE23 2UJ",SE23 2UJ,37,51.438351,-0.049325976
"Postcode 29603, SE23 2NZ",SE23 2NZ,1,51.432232,-0.051197976
"Postcode 29604, SE24 0NQ",SE24 0NQ,1,51.453254,-0.103658975
"Postcode 29605, SE24 9AJ",SE24 9AJ,73,51.450561,-0.100099975
"Postcode 29606, SE24 9EE",SE24 9EE,1,51.446961,-0.101587976
"Postcode 29607, EC2R 7HE",EC2R 7HE,235,51.514613,-0.090013976
"Postcode 29608, SE26 4PU",SE26 4PU,835,51.429857,-0.033934975
"Postcode 29609, SE26 5PE",SE26 5PE,6,51.419469,-0.053797975
"Postcode 29610, UB1 2RX",UB1 2RX,10,51.521599,-0.374551975
"Postcode 29611, SE26 6XW",SE26 6XW,20,51.427698,-0.071227975
"Postcode 29612, CR0 1JB",CR0 1JB,57,51.368278,-0.096772976
"Postcode 29613, CR0 1SX",CR0 1SX,137,51.369651,-0.101008976
"Postcode 29614, CR0 2QT",CR0 2QT,13,51.389722,-0.097662976
"Postcode 29615, CR0 3DD",CR0 3DD,11,51.38641,-0.129346975
"Postcode 29616, W1U 4NG",W1U 4NG,5,51.518375,-0.151330975
"Postcode 29617, W1U 4AQ",W1U 4AQ,8,51.520558,-0.153519976
"Postcode 29618, CR0 5DB",CR0 5DB,1,51.370342,-0.074486975
"Postcode 29619, CR2 8HP",CR2 8HP,1,51.352806,-0.055417976
"Postcode 29620, CR4 4DG",CR4 4DG,95,51.398948,-0.179107975
"Postcode 29621, SE1P 5PU",SE1P 5PU,93,51.492762,-0.080151988
"Postcode 29622, N20 2DN",N20 2DN,42,51.629749,-0.173770987
"Postcode 29623, W5 3NN",W5 3NN,33,51.509597,-0.286296976
"Postcode 29624, SE14 9AL",SE14 9AL,7,51.474645,-0.045516988
"Postcode 29625, WC1B 5BA",WC1B 5BA,150,51.52224,-0.124088976
"Postcode 29626, W1G 8HJ",W1G 8HJ,13,51.517597,-0.150370988
"Postcode 29627, CR9 3DD",CR9 3DD,12,51.378576,-0.100179989
"Postcode 29628, W1S 3AJ",W1S 3AJ,7,51.511057,-0.141109988
"Postcode 29629, W1T 1DR",W1T 1DR,4,51.518344,-0.132939976
"Postcode 29630, W1W 8SP",W1W 8SP,9,51.516624,-0.140158976
"Postcode 29631, NW9 0AW",NW9 0AW,27,51.594085,-0.264032987
"Postcode 29632, E2 6GN",E2 6GN,182,51.524433,-0.055929988
"Postcode 29633, E2 6AB",E2 6AB,52,51.526251,-0.067584976
"Postcode 29634, EC3M 4AD",EC3M 4AD,13,51.512168,-0.079580987
"Postcode 29635, N17 7LY",N17 7LY,5,51.606554,-0.091168975
"Postcode 29636, N15 3HD",N15 3HD,52,51.585669,-0.097023976
"Postcode 29637, RM11 1XS",RM11 1XS,12,51.564011,0.215874024
"Postcode 29638, W1K 5HD",W1K 5HD,2,51.51274,-0.149731989
"Postcode 29639, E2 0PS",E2 0PS,29,51.527623,-0.047818988
"Postcode 29640, W1D 5EF",W1D 5EF,1,51.512217,-0.131028989
"Postcode 29641, W1D 5QQ",W1D 5QQ,33,51.51196,-0.130130975
"Postcode 29642, W1D 5QG",W1D 5QG,16,51.511883,-0.130407975
"Postcode 29643, NW9 9BF",NW9 9BF,8,51.591247,-0.281940988
"Postcode 29644, W1S 3LZ",W1S 3LZ,22,51.510137,-0.141057975
"Postcode 29645, N18 2SA",N18 2SA,45,51.60904,-0.056387988
"Postcode 29646, N18 2HF",N18 2HF,197,51.616072,-0.055292975
"Postcode 29647, N18 2HQ",N18 2HQ,10,51.61506,-0.055975976
"Postcode 29648, NW10 3TL",NW10 3TL,22,51.541827,-0.233463975
"Postcode 29649, NW10 3EH",NW10 3EH,112,51.54173,-0.223656976
"Postcode 29650, NW10 4UJ",NW10 4UJ,77,51.534593,-0.247754976
"Postcode 29651, N7 9PQ",N7 9PQ,2,51.544021,-0.125831976
"Postcode 29652, WC1X 0BG",WC1X 0BG,51,51.522702,-0.113055987
"Postcode 29653, EC3A 1AT",EC3A 1AT,218,51.513273,-0.080600975
"Postcode 29654, W1K 3NB",W1K 3NB,66,51.510466,-0.147644975
"Postcode 29655, W1K 6RQ",W1K 6RQ,20,51.512835,-0.153586988
"Postcode 29656, RM10 8YL",RM10 8YL,27,51.542702,0.165907024
"Postcode 29657, RM1 1ER",RM1 1ER,84,51.581129,0.177215025
"Postcode 29658, RM7 8NT",RM7 8NT,1,51.596474,0.161808012
"Postcode 29659, W9 2BA",W9 2BA,392,51.522829,-0.200074975
"Postcode 29660, KT1 4ER",KT1 4ER,224,51.413426,-0.310012976
"Postcode 29661, EC4N 5AD",EC4N 5AD,251,51.511608,-0.089752975
"Postcode 29662, NW2 3TL",NW2 3TL,23,51.550415,-0.204610976
"Postcode 29663, N3 3HY",N3 3HY,21,51.592896,-0.198836976
"Postcode 29664, WC2H 0JN",WC2H 0JN,1,51.514377,-0.129484975
"Postcode 29665, WC2H 7AJ",WC2H 7AJ,12,51.511196,-0.129628989
"Postcode 29666, WC2N 5EA",WC2N 5EA,59,51.50727,-0.124789988
"Postcode 29667, DA1 4HF",DA1 4HF,564,51.449182,0.174345025
"Postcode 29668, EC3N 1DL",EC3N 1DL,27,51.514396,-0.075090988
"Postcode 29669, EC3R 6DT",EC3R 6DT,1,51.508814,-0.080168988
"Postcode 29670, EC3R 6YT",EC3R 6YT,94,51.509142,-0.084809989
"Postcode 29671, TW9 1YJ",TW9 1YJ,172,51.462021,-0.295066976
"Postcode 29672, E1 8NZ",E1 8NZ,22,51.513129,-0.069554975
"Postcode 29673, W2 4UA",W2 4UA,112,51.515484,-0.189573976
"Postcode 29674, W2 4NQ",W2 4NQ,3,51.513953,-0.191301976
"Postcode 29675, E6 2JX",E6 2JX,98,51.533542,0.056797025
"Postcode 29676, W8 5EB",W8 5EB,20,51.502134,-0.188772976
"Postcode 29677, SE5 8AF",SE5 8AF,201,51.469859,-0.089046975
"Postcode 29678, E2 9SW",E2 9SW,1,51.534509,-0.061755989
"Postcode 29679, E14 7DL",E14 7DL,137,51.512511,-0.028158976
"Postcode 29680, E1 0QE",E1 0QE,1,51.515359,-0.045763975
"Postcode 29681, E10 5EF",E10 5EF,57,51.566019,-0.012295976
"Postcode 29682, E12 5AD",E12 5AD,81,51.55002,0.045407025
"Postcode 29683, E12 5PB",E12 5PB,154,51.55364,0.059420025
"Postcode 29684, E14 8BP",E14 8BP,29,51.508546,-0.033013975
"Postcode 29685, E14 8SH",E14 8SH,30,51.498808,-0.025104976
"Postcode 29686, E16 1ED",E16 1ED,23,51.514902,0.009070012
"Postcode 29687, E16 1LE",E16 1LE,142,51.509979,0.016536024
"Postcode 29688, E16 1ET",E16 1ET,6,51.515704,0.013170025
"Postcode 29689, E16 1JB",E16 1JB,38,51.513318,0.013744025
"Postcode 29690, EC2A 2BW",EC2A 2BW,1,51.522295,-0.081878975
"Postcode 29691, E17 4NR",E17 4NR,55,51.596747,-0.018722976
"Postcode 29692, SW11 3RZ",SW11 3RZ,49,51.474921,-0.175896988
"Postcode 29693, E4 6EH",E4 6EH,1,51.627926,0.006563024
"Postcode 29694, E6 6EN",E6 6EN,25,51.531366,0.055776024
"Postcode 29695, E7 8PD",E7 8PD,4,51.539648,0.034619024
"Postcode 29696, E9 7HA",E9 7HA,21,51.538963,-0.045631975
"Postcode 29697, EC1A 4AS",EC1A 4AS,4267,51.516411,-0.097720976
"Postcode 29698, EC1M 4AY",EC1M 4AY,3680,51.520321,-0.101449975
"Postcode 29699, EC1V 3RE",EC1V 3RE,97,51.524655,-0.097579976
"Postcode 29700, EC1A 7BG",EC1A 7BG,157,51.518523,-0.099134988
"Postcode 29701, EN5 3BF",EN5 3BF,5,51.647241,-0.239833988
"Postcode 29702, EN3 7SG",EN3 7SG,26,51.65512,-0.031183988
"Postcode 29703, EN5 4PL",EN5 4PL,8,51.658357,-0.202762976
"Postcode 29704, W14 9HT",W14 9HT,31,51.489004,-0.209818976
"Postcode 29705, W1D 3QP",W1D 3QP,2,51.515597,-0.131552988
"Postcode 29706, W1B 5TP",W1B 5TP,32,51.513049,-0.140293975
"Postcode 29707, W1D 6JT",W1D 6JT,14,51.511512,-0.131417976
"Postcode 29708, W1F 7BT",W1F 7BT,153,51.513083,-0.139121988
"Postcode 29709, W1F 7NS",W1F 7NS,21,51.513827,-0.136727988
"Postcode 29710, W1F 7ET",W1F 7ET,1,51.513655,-0.138334976
"Postcode 29711, W1F 7LP",W1F 7LP,926,51.514679,-0.138292975
"Postcode 29712, W1F 8DN",W1F 8DN,20,51.514862,-0.135647976
"Postcode 29713, W1G 8ER",W1G 8ER,27,51.518463,-0.149510976
"Postcode 29714, W1G 9LJ",W1G 9LJ,5,51.518152,-0.145775989
"Postcode 29715, W1S 3PN",W1S 3PN,27,51.511349,-0.140373976
"Postcode 29716, TW7 7DJ",TW7 7DJ,151,51.468186,-0.329161975
"Postcode 29717, W1J 0DP",W1J 0DP,70,51.509172,-0.137479976
"Postcode 29718, W1J 7JU",W1J 7JU,50,51.504552,-0.147840988
"Postcode 29719, W1J 8AE",W1J 8AE,187,51.507082,-0.145216975
"Postcode 29720, W1J 8AF",W1J 8AF,1,51.507185,-0.145428976
"Postcode 29721, W1K 2BX",W1K 2BX,9,51.511447,-0.153974976
"Postcode 29722, SE9 3AG",SE9 3AG,9,51.43762,0.056614013
"Postcode 29723, W1T 5LD",W1T 5LD,22,51.524151,-0.138468976
"Postcode 29724, W1B 4JR",W1B 4JR,18,51.512566,-0.140569989
"Postcode 29725, W1B 4BS",W1B 4BS,14,51.510955,-0.139337976
"Postcode 29726, EC1N 8AH",EC1N 8AH,40,51.518424,-0.107611975
"Postcode 29727, DA5 3EP",DA5 3EP,33,51.445788,0.119554013
"Postcode 29728, DA5 1BX",DA5 1BX,15,51.448252,0.122547024
"Postcode 29729, DA5 1BZ",DA5 1BZ,58,51.448753,0.119720024
"Postcode 29730, DA5 1BF",DA5 1BF,2,51.440596,0.150352024
"Postcode 29731, W1U 3DP",W1U 3DP,3,51.517853,-0.155329988
"Postcode 29732, W1U 7ET",W1U 7ET,255,51.517625,-0.155025988
"Postcode 29733, W1H 4AN",W1H 4AN,1,51.519316,-0.165475976
"Postcode 29734, W2 1QZ",W2 1QZ,11,51.519074,-0.176933988
"Postcode 29735, W2 2ET",W2 2ET,494,51.513368,-0.161765975
"Postcode 29736, W2 3XA",W2 3XA,46,51.504789,-0.175007976
"Postcode 29737, W3 6NP",W3 6NP,3,51.510731,-0.271006976
"Postcode 29738, W3 7QS",W3 7QS,181,51.506182,-0.259536975
"Postcode 29739, W2 5TH",W2 5TH,4,51.520845,-0.190956975
"Postcode 29740, W2 5DX",W2 5DX,19,51.518455,-0.189335976
"Postcode 29741, W2 5SH",W2 5SH,200,51.515544,-0.191814975
"Postcode 29742, W3 8UU",W3 8UU,19,51.502111,-0.271829988
